Date Inserted	Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld (USD)	Earnings (USD)	Recoup (USD)
2022-01-04	2022-01-04	2021-10	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	CR	0	0.00344500	0.00000000
2022-01-04	2022-01-04	2021-10	Spotify	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	US	0	0.00550400	0.00000000
2022-01-04	2022-01-04	2021-10	Spotify	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	US	0	0.00550400	0.00000000
2022-01-04	2022-01-04	2021-10	Spotify	Nuve	Achinthya	QZFYW2139612	195920988948	1	100	Song	IN	0	0.00008600	0.00000000
2021-12-23	2021-12-23	2021-10	Amazon Unlimited (Streaming)	The Face	Allegoric Red	QZPLR2080229	195920977126	1	100	Song	US	0	0.00665851	0.00000000
2021-12-23	2021-12-23	2021-10	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	GB	0	0.03049220	0.00000000
2021-12-23	2021-12-23	2021-10	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	6	100	Song	US	0	0.06087188	0.00000000
2021-12-23	2021-12-23	2021-10	Amazon Unlimited (Streaming)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	FR	0	0.01641810	0.00000000
2021-12-23	2021-12-23	2021-07	Tidal	The Face	Mercury Will Burn First (feat. Matthew Houston)	QZFYW2139640	195920981253	1	100	Song	MY	0	0.00494196	0.00000000
2021-12-17	2021-12-17	2021-10	YouTube (Red)	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	TW	0	0.00495100	0.00000000
2021-12-17	2021-12-17	2021-10	YouTube (Red)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	TW	0	0.00495100	0.00000000
2021-12-17	2021-12-17	2021-10	YouTube (Red)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	TW	0	0.00495100	0.00000000
2021-12-17	2021-12-17	2021-10	YouTube (Red)	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	TW	0	0.00495100	0.00000000
2021-12-17	2021-12-17	2021-10	YouTube (Red)	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	TW	0	0.00495100	0.00000000
2021-12-17	2021-12-17	2021-10	YouTube (Red)	Nuve	Swy	QZFYW2139619	195920986432	1	100	Song	DE	0	0.00908700	0.00000000
2021-12-17	2021-12-17	2021-10	YouTube (Red)	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	DE	0	0.00908700	0.00000000
2021-12-17	2021-12-17	2021-10	YouTube (Red)	Nuve	Dalat Fi (feat. Tammy)	QZFYW2139617	195920986432	1	100	Song	DE	0	0.00908700	0.00000000
2021-12-17	2021-12-17	2021-10	YouTube (Red)	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	DE	0	0.00908700	0.00000000
2021-12-09	2021-12-09	2021-09	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	3	100	Song	GB	0	0.04855437	0.00000000
2021-12-09	2021-12-09	2021-09	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	10	100	Song	US	0	0.13209675	0.00000000
2021-12-09	2021-12-09	2021-09	Amazon Unlimited (Streaming)	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	US	0	0.01138708	0.00000000
2021-11-24	2021-11-24	2021-09	Pandora	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00529780	0.00000000
2021-11-24	2021-11-24	2021-09	TikTok	Nuve	Dalat Fi (feat. Tammy)	QZFYW2139617	195920986432	1	100	Song	PA	0	0.00091702	0.00000000
2021-11-24	2021-11-24	2021-08	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	KH	0	0.00092117	0.00000000
2021-11-24	2021-11-24	2021-08	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00092117	0.00000000
2021-11-24	2021-11-24	2021-08	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	4	100	Song	VN	0	0.00368467	0.00000000
2021-11-24	2021-11-24	2021-08	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	TH	0	0.00092117	0.00000000
2021-11-24	2021-11-24	2021-08	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	VN	0	0.00092117	0.00000000
2021-11-24	2021-11-24	2021-08	TikTok	Nuve	The New Cult	QZFYW2139615	195920988948	1	100	Song	FR	0	0.00092117	0.00000000
2021-11-24	2021-11-24	2021-07	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	KH	0	0.00090599	0.00000000
2021-11-24	2021-11-24	2021-07	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00090599	0.00000000
2021-11-24	2021-11-24	2021-07	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	VN	0	0.00181198	0.00000000
2021-11-24	2021-11-24	2021-06	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	CA	0	0.00095686	0.00000000
2021-11-24	2021-11-24	2021-05	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	3	100	Song	VN	0	0.00282280	0.00000000
2021-11-24	2021-11-24	2021-05	TikTok	Nuve	Achinthya	QZFYW2139612	195920988948	1	100	Song	LK	0	0.00094093	0.00000000
2021-11-19	2021-11-19	2021-05	Tidal	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00514801	0.00000000
2021-11-19	2021-11-19	2021-04	Tidal	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	IT	0	0.00944102	0.00000000
2021-11-09	2021-11-09	2021-09	YouTube (Ads)	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	0	100	Song	JP	0	0.00388900	0.00000000
2021-11-09	2021-11-09	2021-09	YouTube (Ads)	Nuve	Penumbra	QZFYW2138573	195920987712	1	100	Song	UY	0	0.00047800	0.00000000
2021-10-27	2021-10-27	2021-08	Amazon Unlimited (Streaming)	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	US	0	0.00200891	0.00000000
2021-10-27	2021-10-27	2021-08	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00666536	0.00000000
2021-10-27	2021-10-27	2021-08	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00787798	0.00000000
2021-10-27	2021-10-27	2021-08	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	US	0	0.02411596	0.00000000
2021-10-27	2021-10-27	2021-08	Amazon Unlimited (Streaming)	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	FR	0	0.00194853	0.00000000
2021-10-23	2021-10-23	2021-08	Spotify	The Face	Out Loud Not Allowed	QZFYW2139634	195920981253	1	100	Song	DE	0	0.00547611	0.00000000
2021-10-23	2021-10-23	2021-08	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	NG	0	0.00094800	0.00000000
2021-10-23	2021-10-23	2021-08	Spotify	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	JP	0	0.00215578	0.00000000
2021-10-23	2021-10-23	2021-08	Spotify	Nuve	Diminished	QZFYW2139614	195920988948	1	100	Song	ES	0	0.00024897	0.00000000
2021-10-23	2021-10-23	2021-08	Spotify	Nuve	DeBachin	QZFYW2139613	195920988948	1	100	Song	ES	0	0.00024897	0.00000000
2021-10-23	2021-10-23	2021-08	Spotify	Nuve	Achinthya	QZFYW2139612	195920988948	1	100	Song	ES	0	0.00024897	0.00000000
2021-10-23	2021-10-23	2021-08	Spotify	Nuve	Half & Half (feat. Keek)	QZFYW2139611	195920988948	1	100	Song	IT	0	0.00505729	0.00000000
2021-10-23	2021-10-23	2021-08	Spotify	Nuve	Half & Half (feat. Keek)	QZFYW2139611	195920988948	2	100	Song	ES	0	0.00049677	0.00000000
2021-10-13	2021-10-13	2021-08	YouTube (Ads)	The Face	Through Silhouettes	QZPLR2080227	195920977126	1	100	Song	ID	0	0.00026400	0.00000000
2021-10-13	2021-10-13	2021-08	YouTube (Ads)	The Face	Connect the Blots	QZFYW2139638	195920981253	1	100	Song	US	0	0.00354100	0.00000000
2021-10-13	2021-10-13	2021-08	YouTube (Ads)	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	1	100	Song	TW	0	0.00383500	0.00000000
2021-10-13	2021-10-13	2021-08	YouTube (Ads)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	RO	0	0.00041400	0.00000000
2021-10-13	2021-10-13	2021-08	YouTube (Ads)	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	RO	0	0.00033400	0.00000000
2021-10-13	2021-10-13	2021-08	YouTube (Ads)	The Face	The Perplexed Circumstance	QZFYW2139630	195920981253	1	100	Song	RO	0	0.00100600	0.00000000
2021-10-15	2021-10-15	2021-06	Pandora	The Face	Out Loud Not Allowed	QZFYW2139634	195920981253	1	100	Song	US	0	0.00284683	0.00000000
2021-10-13	2021-10-13	2021-06	NetEase	Nuve	Khmer	QZFYW2139618	195920986432	10	100	Song	US	0	0.00131337	0.00000000
2021-10-13	2021-10-13	2021-06	NetEase	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	US	0	0.00165781	0.00000000
2021-09-28	2021-09-28	2021-07	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	HU	0	0.00150197	0.00000000
2021-09-28	2021-09-28	2021-07	Spotify	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	GB	0	0.00455684	0.00000000
2021-09-27	2021-09-27	2021-07	Amazon Unlimited (Streaming)	The Face	Allegoric Red	QZPLR2080229	195920977126	1	100	Song	AT	0	0.00198628	0.00000000
2021-09-27	2021-09-27	2021-07	Amazon Unlimited (Streaming)	The Face	Out Loud Not Allowed	QZFYW2139634	195920981253	1	100	Song	US	0	0.00641083	0.00000000
2021-09-27	2021-09-27	2021-07	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00729062	0.00000000
2021-09-27	2021-09-27	2021-07	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.01386994	0.00000000
2021-09-27	2021-09-27	2021-07	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00641083	0.00000000
2021-09-27	2021-09-27	2021-07	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	US	0	0.02307453	0.00000000
2021-09-27	2021-09-27	2021-07	Amazon Unlimited (Streaming)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	JP	0	0.01122061	0.00000000
2021-09-21	2021-09-21	2021-07	YouTube (Red)	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	TW	0	0.00554200	0.00000000
2021-09-21	2021-09-21	2021-07	YouTube (Ads)	The Face	Allegoric Red	QZPLR2080229	195920977126	0	100	Song	IT	0	0.00149300	0.00000000
2021-09-21	2021-09-21	2021-07	YouTube (Ads)	The Face	Confetti Memories	QZPLR2080224	195920977126	2	100	Song	US	0	0.00907000	0.00000000
2021-09-20	2021-09-20	2021-05	NetEase	Nuve	Khmer	QZFYW2139618	195920986432	9	100	Song	US	0	0.00116824	0.00000000
2021-09-20	2021-09-20	2021-05	NetEase	Nuve	Khmer	QZFYW2139618	195920986432	5	100	Song	US	0	0.00423578	0.00000000
2021-09-20	2021-09-20	2021-05	NetEase	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	1	100	Song	US	0	0.00012980	0.00000000
2021-09-01	2021-09-01	2021-06	Amazon Unlimited (Streaming)	The Face	Allegoric Red	QZPLR2080229	195920977126	1	100	Song	FR	0	0.00527092	0.00000000
2021-09-01	2021-09-01	2021-06	Amazon Unlimited (Streaming)	The Face	Anesthesia	QZPLR2080226	195920977126	1	100	Song	FR	0	0.00527092	0.00000000
2021-09-01	2021-09-01	2021-06	Amazon Unlimited (Streaming)	The Face	Weirdness Implied (feat. Hailey Burgin)	QZFYW2139636	195920981253	1	100	Song	FR	0	0.00527092	0.00000000
2021-09-01	2021-09-01	2021-06	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	FR	0	0.00527092	0.00000000
2021-09-01	2021-09-01	2021-06	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	GB	0	0.01027024	0.00000000
2021-09-01	2021-09-01	2021-06	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	6	100	Song	US	0	0.06092808	0.00000000
2021-09-01	2021-09-01	2021-06	Amazon Unlimited (Streaming)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	FR	0	0.00527092	0.00000000
2021-09-01	2021-09-01	2021-06	Amazon Unlimited (Streaming)	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	FR	0	0.00527092	0.00000000
2021-09-01	2021-09-01	2021-06	Amazon Unlimited (Streaming)	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	US	0	0.02225236	0.00000000
2021-09-01	2021-09-01	2021-05	Amazon Unlimited (Streaming)	The Face	Allegoric Red	QZPLR2080229	195920977126	1	100	Song	FR	0	0.01729234	0.00000000
2021-09-01	2021-09-01	2021-05	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	2	100	Song	US	0	0.02137281	0.00000000
2021-09-01	2021-09-01	2021-05	Amazon Unlimited (Streaming)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	GB	0	0.01785453	0.00000000
2021-09-01	2021-09-01	2021-05	Amazon Unlimited (Streaming)	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00602003	0.00000000
2021-09-01	2021-09-01	2021-05	Amazon Prime (Streaming)	Nuve	Achinthya	QZFYW2139612	195920988948	1	100	Song	IN	0	0.00148836	0.00000000
2021-08-28	2021-08-28	2021-06	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	ID	0	0.00006791	0.00000000
2021-08-28	2021-08-28	2021-06	Spotify	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	US	0	0.00540800	0.00000000
2021-08-28	2021-08-28	2021-06	Spotify	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	NL	0	0.00615541	0.00000000
2021-08-28	2021-08-28	2021-06	Spotify	Nuve	Half & Half (feat. Keek)	QZFYW2139611	195920988948	1	100	Song	BE	0	0.00630997	0.00000000
2021-08-10	2021-08-10	2021-06	YouTube (Audio)	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	TW	0	0.00144000	0.00000000
2021-08-10	2021-08-10	2021-06	YouTube (Ads)	The Face	Through Silhouettes	QZPLR2080227	195920977126	2	100	Song	TW	0	0.00107600	0.00000000
2021-08-10	2021-08-10	2021-04	NetEase	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	US	0	0.00084739	0.00000000
2021-08-10	2021-08-10	2021-04	Deezer	The Face	Baby with a Mustache	QZFYW2139633	195920981253	4	100	Song	DE	0	0.02279137	0.00000000
2021-08-10	2021-08-10	2021-04	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	VN	0	0.00107424	0.00000000
2021-08-10	2021-08-10	2021-04	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	KH	0	0.00107424	0.00000000
2021-08-10	2021-08-10	2021-04	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00107424	0.00000000
2021-08-10	2021-08-10	2021-04	TikTok	Nuve	Dalat Fi (feat. Tammy)	QZFYW2139617	195920986432	1	100	Song	VN	0	0.00107424	0.00000000
2021-08-10	2021-08-10	2021-03	NetEase	Nuve	Achinthya	QZFYW2139612	195920988948	1	100	Song	US	0	0.00013023	0.00000000
2021-08-05	2021-08-05	2021-04	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	GB	0	0.01041924	0.00000000
2021-08-05	2021-08-05	2021-04	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	3	100	Song	US	0	0.04007359	0.00000000
2021-08-05	2021-08-05	2021-04	Amazon Unlimited (Streaming)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	JP	0	0.01213266	0.00000000
2021-08-05	2021-08-05	2021-04	Amazon Unlimited (Streaming)	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.01422103	0.00000000
2021-08-05	2021-08-05	2021-03	Amazon Unlimited (Streaming)	The Face	Allegoric Red	QZPLR2080229	195920977126	1	100	Song	DE	0	0.01118300	0.00000000
2021-08-05	2021-08-05	2021-03	Amazon Unlimited (Streaming)	The Face	Through Silhouettes	QZPLR2080227	195920977126	1	100	Song	DE	0	0.01118300	0.00000000
2021-08-05	2021-08-05	2021-03	Amazon Unlimited (Streaming)	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	DE	0	0.01118300	0.00000000
2021-08-05	2021-08-05	2021-03	Amazon Unlimited (Streaming)	The Face	Package Deluxe	QZFYW2139637	195920981253	1	100	Song	DE	0	0.01118300	0.00000000
2021-08-05	2021-08-05	2021-03	Amazon Unlimited (Streaming)	The Face	Weirdness Implied (feat. Hailey Burgin)	QZFYW2139636	195920981253	1	100	Song	GB	0	0.01511926	0.00000000
2021-08-05	2021-08-05	2021-03	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	DE	0	0.01118300	0.00000000
2021-08-05	2021-08-05	2021-03	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	3	100	Song	GB	0	0.02798839	0.00000000
2021-08-05	2021-08-05	2021-03	Amazon Unlimited (Streaming)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	7	100	Song	US	0	0.08095642	0.00000000
2021-08-05	2021-08-05	2021-03	Amazon Unlimited (Streaming)	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.01371544	0.00000000
2021-07-27	2021-07-27	2021-03	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	2	100	Song	VN	0	0.00223141	0.00000000
2021-07-27	2021-07-27	2021-03	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	FR	0	0.00111570	0.00000000
2021-07-23	2021-07-23	2021-05	Spotify	The Face	Allegoric Red	QZPLR2080229	195920977126	1	100	Song	US	0	0.00535300	0.00000000
2021-07-23	2021-07-23	2021-05	Spotify	The Face	Dr. Caligari	QZPLR2080228	195920977126	1	100	Song	US	0	0.00535300	0.00000000
2021-07-23	2021-07-23	2021-05	Spotify	The Face	Through Silhouettes	QZPLR2080227	195920977126	1	100	Song	US	0	0.00535300	0.00000000
2021-07-23	2021-07-23	2021-05	Spotify	The Face	Anesthesia	QZPLR2080226	195920977126	2	100	Song	US	0	0.01070599	0.00000000
2021-07-23	2021-07-23	2021-05	Spotify	The Face	Time and Space	QZPLR2080225	195920977126	1	100	Song	US	0	0.00535300	0.00000000
2021-07-23	2021-07-23	2021-05	Spotify	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	US	0	0.00535300	0.00000000
2021-07-23	2021-07-23	2021-05	Spotify	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	1	100	Song	AT	0	0.00259366	0.00000000
2021-07-23	2021-07-23	2021-05	Spotify	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	NZ	0	0.00098482	0.00000000
2021-07-23	2021-07-23	2021-05	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	2	100	Song	JP	0	0.01083651	0.00000000
2021-07-23	2021-07-23	2021-05	Spotify	Nuve	Swy	QZFYW2139619	195920986432	1	100	Song	MY	0	0.00024092	0.00000000
2021-07-23	2021-07-23	2021-05	Spotify	Nuve	Dalat Fi (feat. Tammy)	QZFYW2139617	195920986432	1	100	Song	GB	0	0.00737906	0.00000000
2021-07-23	2021-07-23	2021-02	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	VN	0	0.00122572	0.00000000
2021-07-23	2021-07-23	2021-02	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	3	100	Song	KH	0	0.00367715	0.00000000
2021-07-23	2021-07-23	2021-02	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00122572	0.00000000
2021-07-23	2021-07-23	2021-01	NetEase	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	US	0	0.00012834	0.00000000
2021-07-23	2021-07-23	2021-01	NetEase	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	US	0	0.00086974	0.00000000
2021-07-08	2021-07-08	2021-05	YouTube (Red)	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	PR	0	0.01531900	0.00000000
2021-07-08	2021-07-08	2021-05	YouTube (Ads)	The Face	Confetti Memories	QZPLR2080224	195920977126	3	100	Song	TW	0	0.00261400	0.00000000
2021-07-08	2021-07-08	2021-05	YouTube (Ads)	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	JP	0	0.00197000	0.00000000
2021-07-08	2021-07-08	2021-05	YouTube (Ads)	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	US	0	0.00507800	0.00000000
2021-07-08	2021-07-08	2021-05	YouTube (Ads)	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	IT	0	0.00189800	0.00000000
2021-07-08	2021-07-08	2021-05	YouTube (Ads)	The Face	La Piel de la Memoria	QZFYW2139641	195920981253	1	100	Song	ES	0	0.00120900	0.00000000
2021-07-08	2021-07-08	2021-05	YouTube (Ads)	The Face	Let's Gogh!	QZFYW2139639	195920981253	1	100	Song	BR	0	0.00050500	0.00000000
2021-07-08	2021-07-08	2021-05	YouTube (Ads)	The Face	Let's Gogh!	QZFYW2139639	195920981253	1	100	Song	TW	0	0.00140700	0.00000000
2021-07-08	2021-07-08	2021-05	YouTube (Ads)	The Face	Connect the Blots	QZFYW2139638	195920981253	1	100	Song	ID	0	0.00176600	0.00000000
2021-07-08	2021-07-08	2021-05	YouTube (Ads)	The Face	Karmalized Catastrophe (feat. Brittany Harris)	QZFYW2139635	195920981253	1	100	Song	US	0	0.00677500	0.00000000
2021-07-08	2021-07-08	2021-05	YouTube (Ads)	The Face	Anomie	QZFYW2139631	195920981253	1	100	Song	TW	0	0.00099300	0.00000000
2021-07-08	2021-07-08	2021-05	YouTube (Ads)	Nuve	Umbra (Es Hermoso)	QZFYW2138572	195920987712	1	100	Song	AU	0	0.00764500	0.00000000
2021-07-09	2021-07-09	2021-01	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	VN	0	0.00104959	0.00000000
2021-07-09	2021-07-09	2021-01	TikTok	Nuve	Khmer	QZFYW2139618	195920986432	1	100	Song	KH	0	0.00104959	0.00000000
2021-06-23	2021-06-23	2021-04	Spotify	The Face	Through Silhouettes	QZPLR2080227	195920977126	1	100	Song	NO	0	0.00285098	0.00000000
2021-06-23	2021-06-23	2021-04	Spotify	The Face	Anesthesia	QZPLR2080226	195920977126	1	100	Song	NO	0	0.00285098	0.00000000
2021-06-23	2021-06-23	2021-04	Spotify	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	US	0	0.00414000	0.00000000
2021-06-23	2021-06-23	2021-04	Spotify	The Face	Violent Onsen Geishas (feat. Keek)	QZFYW2139632	195920981253	1	100	Song	JP	0	0.00553551	0.00000000
2021-06-23	2021-06-23	2021-04	Spotify	Nuve	Sama Sama	QZFYW2139616	195920986432	1	100	Song	CA	0	0.00184398	0.00000000
2021-06-08	2021-06-08	2021-04	YouTube (Red)	The Face	Allegoric Red	QZPLR2080229	195920977126	2	100	Song	TW	0	0.00895400	0.00000000
2021-06-08	2021-06-08	2021-04	YouTube (Red)	The Face	Through Silhouettes	QZPLR2080227	195920977126	1	100	Song	TW	0	0.00520700	0.00000000
2021-06-08	2021-06-08	2021-04	YouTube (Red)	The Face	Anesthesia	QZPLR2080226	195920977126	1	100	Song	ID	0	0.00431000	0.00000000
2021-06-08	2021-06-08	2021-04	YouTube (Red)	The Face	Connect the Blots	QZFYW2139638	195920981253	1	100	Song	TW	0	0.00374700	0.00000000
2021-06-08	2021-06-08	2021-04	YouTube (Red)	The Face	Baby with a Mustache	QZFYW2139633	195920981253	1	100	Song	TW	0	0.00520700	0.00000000
2021-06-08	2021-06-08	2021-04	YouTube (Ads)	The Face	Allegoric Red	QZPLR2080229	195920977126	1	100	Song	ID	0	0.00030300	0.00000000
2021-06-08	2021-06-08	2021-04	YouTube (Ads)	The Face	Through Silhouettes	QZPLR2080227	195920977126	0	100	Song	TW	0	0.00099900	0.00000000
2021-06-08	2021-06-08	2021-04	YouTube (Ads)	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	IN	0	0.00044800	0.00000000
2021-06-08	2021-06-08	2021-04	YouTube (Ads)	The Face	Confetti Memories	QZPLR2080224	195920977126	1	100	Song	JP	0	0.00325000	0.00000000
